EPI_ISL_464228	B.4	EPI_ISL_464228	2020-02-28
EPI_ISL_437993	B.1.1.331	EPI_ISL_437993	2020-02-27
EPI_ISL_414008	B.4	EPI_ISL_414008	2020-02-27
EPI_ISL_464187	B	EPI_ISL_464187	2020-02-26
EPI_ISL_418219	B.1	EPI_ISL_418219	2020-02-26
EPI_ISL_535716	B.4	EPI_ISL_535716	2020-02-25
EPI_ISL_540996	B.41	EPI_ISL_540996	2020-02-22
EPI_ISL_540993	B.41	EPI_ISL_540993	2020-02-20
EPI_ISL_464169	B.40	EPI_ISL_464169	2020-02-13
EPI_ISL_464168	B.40	EPI_ISL_464168	2020-02-09
EPI_ISL_414042	B	EPI_ISL_414042	2020-02-08
EPI_ISL_447918	A	EPI_ISL_447918	2020-02-01
OM065380.1	B	OM065380.1	2020-02-08
OM065373.1	B	OM065373.1	2020-02-07
OM065370.1	B	OM065370.1	2020-02-05
OM065365.1	B	OM065365.1	2020-02-03
OM065357.1	B	OM065357.1	2020-02-01
EPI_ISL_8807047	B	EPI_ISL_8807047	2020-02-24
EPI_ISL_10879325	B.1.108	EPI_ISL_10879325	2020-02-25
EPI_ISL_412968	B	EPI_ISL_412968	2020-02-10
EPI_ISL_414509	B.3	EPI_ISL_414509	2020-02-28
EPI_ISL_418815	B.43	EPI_ISL_418815	2020-02-09
EPI_ISL_419226	B	EPI_ISL_419226	2020-02-13
EPI_ISL_419831	B	EPI_ISL_419831	2020-02-20
LR883897.1	B.11	LR883897.1	2020-02-29
MT232675.1	B.43	MT232675.1	2020-02-09
MT419829.1	A.1	MT419829.1	2020-02-28
MT598639.1	A.1	MT598639.1	2020-02-29
MT627233.1	A.1	MT627233.1	2020-02-29
MT627252.1	A.1	MT627252.1	2020-02-28
MT627269.1	A.1	MT627269.1	2020-02-29
MT627286.1	A.1	MT627286.1	2020-02-28
MT627304.1	A.1	MT627304.1	2020-02-29
MT627627.1	A.1	MT627627.1	2020-02-26
MT632612.1	A.1	MT632612.1	2020-02-29
ON302281.1	B.1	ON302281.1	2020-02-29
EPI_ISL_455502	A	EPI_ISL_455502	2020-02-09
EPI_ISL_453779	B.4	EPI_ISL_453779	2020-02-04
EPI_ISL_1431487	B.1.1.214	EPI_ISL_1431487	2020-02-22
EPI_ISL_684163	B	EPI_ISL_684163	2020-02-18
EPI_ISL_416142	B.1.1	EPI_ISL_416142	2020-02-26
EPI_ISL_415456	B.1.1	EPI_ISL_415456	2020-02-29
EPI_ISL_3501737	A	EPI_ISL_3501737	2020-02-02
OP288481.1	B	OP288481.1	2020-02-27
OM065384.1	B	OM065384.1	2020-02-09
OM065356.1	B	OM065356.1	2020-02-01
OM065359.1	B	OM065359.1	2020-02-02
OM065365.1	B	OM065365.1	2020-02-03
OM065368.1	B	OM065368.1	2020-02-05
OM065379.1	A	OM065379.1	2020-02-07
HG996839.1	B.1.1.369	HG996839.1	2020-03-29
EPI_ISL_500675	A.2.2	EPI_ISL_500675	2020-03-19
EPI_ISL_794708	B.1.1	EPI_ISL_794708	2020-03-19
EPI_ISL_583784	B.1.1	EPI_ISL_583784	2020-03-22
EPI_ISL_462239	B.1.1	EPI_ISL_462239	2020-03-30
EPI_ISL_458158	B.1.1	EPI_ISL_458158	2020-03-28
EPI_ISL_462191	B.1	EPI_ISL_462191	2020-03-25
EPI_ISL_729809	B.1.1.33	EPI_ISL_729809	2020-03-19
EPI_ISL_806371	B.1	EPI_ISL_806371	2020-03-21
EPI_ISL_632927	B.1	EPI_ISL_632927	2020-03-16
EPI_ISL_579554	B.1.413	EPI_ISL_579554	2020-03-21
EPI_ISL_1378961	B.1.166	EPI_ISL_1378961	2020-03-22
EPI_ISL_890748	B.58	EPI_ISL_890748	2020-03-21
EPI_ISL_890709	B.1.1	EPI_ISL_890709	2020-03-26
EPI_ISL_890805	B.1	EPI_ISL_890805	2020-03-29
EPI_ISL_889993	B.1.147	EPI_ISL_889993	2020-03-31
EPI_ISL_535946	B.1	EPI_ISL_535946	2020-03-22
EPI_ISL_447750	B.1	EPI_ISL_447750	2020-03-30
EPI_ISL_889307	B.1.1	EPI_ISL_889307	2020-03-27
EPI_ISL_614647	B.1.39	EPI_ISL_614647	2020-03-16
EPI_ISL_622510	B.1.1	EPI_ISL_622510	2020-03-30
EPI_ISL_421806	B.40	EPI_ISL_421806	2020-03-25
FR996013.1	B.40	FR996013.1	2020-03-31
EPI_ISL_500099	B.1.1	EPI_ISL_500099	2020-03-05
EPI_ISL_517281	B.1	EPI_ISL_517281	2020-03-25
OA965040.1	B.1	OA965040.1	2020-03-03
EPI_ISL_478550	B.1.93	EPI_ISL_478550	2020-03-20
EPI_ISL_534846	B.1	EPI_ISL_534846	2020-03-27
EPI_ISL_1219734	B.1	EPI_ISL_1219734	2020-03-17
EPI_ISL_509006	B.1	EPI_ISL_509006	2020-03-22
EPI_ISL_443295	B.1	EPI_ISL_443295	2020-03-19
EPI_ISL_1015062	B.1	EPI_ISL_1015062	2020-03-16
EPI_ISL_663255	B.1	EPI_ISL_663255	2020-03-21
EPI_ISL_852675	B.1	EPI_ISL_852675	2020-03-28
EPI_ISL_775968	B.1	EPI_ISL_775968	2020-03-11
EPI_ISL_776145	B.1	EPI_ISL_776145	2020-03-19
EPI_ISL_776332	B.1.8	EPI_ISL_776332	2020-03-20
EPI_ISL_602503	B.1.1.10	EPI_ISL_602503	2020-03-27
MT844033.1	B.1	MT844033.1	2020-03-18
EPI_ISL_984277	B.50	EPI_ISL_984277	2020-03-14
EPI_ISL_457825	B.1.1	EPI_ISL_457825	2020-03-25
EPI_ISL_418257	B.1.1	EPI_ISL_418257	2020-03-17
EPI_ISL_862849	B.1.1.285	EPI_ISL_862849	2020-03-31
EPI_ISL_479969	B.1.1	EPI_ISL_479969	2020-03-25
MT811545.1	B.1.1	MT811545.1	2020-03-16
EPI_ISL_812967	A	EPI_ISL_812967	2020-03-31
LR878237.1	B.1.1	LR878237.1	2020-03-03
EPI_ISL_457707	B.1	EPI_ISL_457707	2020-03-24
EPI_ISL_1111195	B.1.1.1	EPI_ISL_1111195	2020-03-18
EPI_ISL_453828	B.1.1	EPI_ISL_453828	2020-03-25
EPI_ISL_454230	B.1.1	EPI_ISL_454230	2020-03-19
EPI_ISL_511120	B.1.91	EPI_ISL_511120	2020-03-28
EPI_ISL_511752	B.1.1	EPI_ISL_511752	2020-03-26
EPI_ISL_511415	B.1.1	EPI_ISL_511415	2020-03-30
EPI_ISL_437754	B.1	EPI_ISL_437754	2020-03-30
EPI_ISL_425777	B.1.1.323	EPI_ISL_425777	2020-03-13
EPI_ISL_574529	B.1.13	EPI_ISL_574529	2020-03-23
EPI_ISL_635262	B.1	EPI_ISL_635262	2020-03-25
EPI_ISL_444982	B.1	EPI_ISL_444982	2020-03-21
EPI_ISL_455337	A.2	EPI_ISL_455337	2020-03-01
EPI_ISL_1383175	B.1	EPI_ISL_1383175	2020-03-22
EPI_ISL_1382890	B.1	EPI_ISL_1382890	2020-03-25
EPI_ISL_796150	B.1	EPI_ISL_796150	2020-03-23
EPI_ISL_430856	B.1.555	EPI_ISL_430856	2020-03-22
EPI_ISL_475142	B.1	EPI_ISL_475142	2020-03-26
LR963262.1	B.1.1	LR963262.1	2020-03-23
EPI_ISL_427393	B	EPI_ISL_427393	2020-03-15
EPI_ISL_435133	B	EPI_ISL_435133	2020-03-10
MZ488098.1	B.1	MZ488098.1	2020-03-20
MT246489.1	A.1	MT246489.1	2020-03-14
EPI_ISL_911426	B.1	EPI_ISL_911426	2020-03-24
EPI_ISL_878539	B.1	EPI_ISL_878539	2020-03-31
EPI_ISL_516302	B.1	EPI_ISL_516302	2020-03-22
EPI_ISL_483004	B.1.566	EPI_ISL_483004	2020-03-20
EPI_ISL_460066	B.1	EPI_ISL_460066	2020-03-16
EPI_ISL_583464	A	EPI_ISL_583464	2020-03-19
MT370958.1	B.1	MT370958.1	2020-03-19
EPI_ISL_450135	B.1	EPI_ISL_450135	2020-03-19
EPI_ISL_426302	A	EPI_ISL_426302	2020-03-21
EPI_ISL_882650	B.1	EPI_ISL_882650	2020-03-09
MT322413.1	B.1	MT322413.1	2020-03-16
MT252724.1	A.1	MT252724.1	2020-03-13
MT345827.1	B.1.320	MT345827.1	2020-03-25
MT358735.1	B.1	MT358735.1	2020-03-28
MT827818.1	A.1	MT827818.1	2020-03-12
EPI_ISL_454910	B	EPI_ISL_454910	2020-03-02
LR794492.1	B.1	LR794492.1	2020-03-27
MW375726.1	A.2	MW375726.1	2020-03-13
MT801001.1	B.1.1	MT801001.1	2020-03-18
MW190936.1	B.1	MW190936.1	2020-03-15
MW190318.1	A.1	MW190318.1	2020-03-18
MW190881.1	A	MW190881.1	2020-03-18
MW064324.1	B.1.314	MW064324.1	2020-03-20
MT509492.1	B.1	MT509492.1	2020-03-17
MW593864.1	B.1.38	MW593864.1	2020-03-23
MW593463.1	B.1.371	MW593463.1	2020-03-29
MW064326.1	B.1	MW064326.1	2020-03-18
MW065015.1	B.1	MW065015.1	2020-03-16
MT520444.1	B.1	MT520444.1	2020-03-25
MT439300.1	B.1	MT439300.1	2020-03-26
MW190910.1	B.1	MW190910.1	2020-03-17
MW064531.1	B.1	MW064531.1	2020-03-22
MT892999.1	B.1	MT892999.1	2020-03-30
MW190497.1	B.1	MW190497.1	2020-03-14
MW065276.1	B.1	MW065276.1	2020-03-16
MW493723.1	B.1	MW493723.1	2020-03-15
MW191231.1	B.1	MW191231.1	2020-03-16
MT811166.1	B.1	MT811166.1	2020-03-14
MT810833.1	B.1	MT810833.1	2020-03-27
MW190593.1	A.1	MW190593.1	2020-03-15
MT951957.1	B.1	MT951957.1	2020-03-26
MT706339.1	B	MT706339.1	2020-03-25
FR990376.1	B.1	FR990376.1	2020-03-16
EPI_ISL_1586548	B.1.1	EPI_ISL_1586548	2020-03-29
EPI_ISL_1586692	B	EPI_ISL_1586692	2020-03-25
EPI_ISL_1586143	B.1	EPI_ISL_1586143	2020-03-22
OU007512.1	B.1	OU007512.1	2020-03-06
MZ332467.1	B.31	MZ332467.1	2020-03-27
EPI_ISL_2408222	B.1	EPI_ISL_2408222	2020-03-31
OU162217.1	B.58	OU162217.1	2020-03-10
EPI_ISL_2598085	B.1	EPI_ISL_2598085	2020-03-24
OU279905.1	B.1	OU279905.1	2020-03-28
EPI_ISL_2877437	B.1	EPI_ISL_2877437	2020-03-26
EPI_ISL_2958740	B.1	EPI_ISL_2958740	2020-03-31
EPI_ISL_420625	B.1	EPI_ISL_420625	2020-03-24
MZ683498.1	B.28	MZ683498.1	2020-03-16
MT258382.1	B.1	MT258382.1	2020-03-18
EPI_ISL_528364	B.1	EPI_ISL_528364	2020-03-23
EPI_ISL_527933	B.1	EPI_ISL_527933	2020-03-05
EPI_ISL_3568237	B.1	EPI_ISL_3568237	2020-03-24
EPI_ISL_434997	B.1.450	EPI_ISL_434997	2020-03-31
EPI_ISL_434892	A.3	EPI_ISL_434892	2020-03-26
EPI_ISL_451082	B.1	EPI_ISL_451082	2020-03-21
EPI_ISL_3946513	B.1	EPI_ISL_3946513	2020-03-30
OK426919.1	B.1.23	OK426919.1	2020-03-24
EPI_ISL_6564071	B.1	EPI_ISL_6564071	2020-03-29
EPI_ISL_6944503	B.1.1.1	EPI_ISL_6944503	2020-03-22
EPI_ISL_7714922	B.1.22	EPI_ISL_7714922	2020-03-24
EPI_ISL_466002	B.1	EPI_ISL_466002	2020-03-31
EPI_ISL_430348	B.1	EPI_ISL_430348	2020-03-30
EPI_ISL_465884	B.40	EPI_ISL_465884	2020-03-30
EPI_ISL_432227	B.1.1	EPI_ISL_432227	2020-03-30
EPI_ISL_465875	B.1.1	EPI_ISL_465875	2020-03-29
EPI_ISL_2596620	B.1	EPI_ISL_2596620	2020-03-28
EPI_ISL_684858	A	EPI_ISL_684858	2020-03-27
EPI_ISL_466046	B.1.1	EPI_ISL_466046	2020-03-27
EPI_ISL_442398	B.23	EPI_ISL_442398	2020-03-26
EPI_ISL_2659800	B.1.1	EPI_ISL_2659800	2020-03-26
EPI_ISL_420166	B.1.1.369	EPI_ISL_420166	2020-03-25
EPI_ISL_419266	B.1.1.75	EPI_ISL_419266	2020-03-24
EPI_ISL_429486	B.1.1	EPI_ISL_429486	2020-03-24
EPI_ISL_2596095	B.1	EPI_ISL_2596095	2020-03-23
EPI_ISL_535981	B.1.83	EPI_ISL_535981	2020-03-22
EPI_ISL_480297	B.1.1.192	EPI_ISL_480297	2020-03-21
EPI_ISL_535887	B.1	EPI_ISL_535887	2020-03-20
EPI_ISL_425295	B.1.13	EPI_ISL_425295	2020-03-19
EPI_ISL_467163	B.1.356	EPI_ISL_467163	2020-03-18
EPI_ISL_441432	B.10	EPI_ISL_441432	2020-03-17
EPI_ISL_429307	B.1.428	EPI_ISL_429307	2020-03-17
EPI_ISL_438041	B.1.1.331	EPI_ISL_438041	2020-03-15
EPI_ISL_418391	B.1	EPI_ISL_418391	2020-03-13
EPI_ISL_417790	B.1	EPI_ISL_417790	2020-03-12
EPI_ISL_418829	A	EPI_ISL_418829	2020-03-10
EPI_ISL_424054	B.1.1.369	EPI_ISL_424054	2020-03-09
EPI_ISL_415649	B.1	EPI_ISL_415649	2020-03-05
EPI_ISL_8577208	B.1	EPI_ISL_8577208	2020-03-18
MW494177.1	B.1	MW494177.1	2020-03-15
EPI_ISL_10553037	A.1	EPI_ISL_10553037	2020-03-25
EPI_ISL_11191525	B.40	EPI_ISL_11191525	2020-03-27
EPI_ISL_574918	B.1	EPI_ISL_574918	2020-03-17
LR877811.1	B.55	LR877811.1	2020-03-14
LR878143.1	B.33	LR878143.1	2020-03-09
LR883380.1	B.1	LR883380.1	2020-03-10
MT259241.1	A.1	MT259241.1	2020-03-16
MT451072.1	B.28	MT451072.1	2020-03-18
MT451680.1	A.2.2	MT451680.1	2020-03-31
MT627422.1	B.1	MT627422.1	2020-03-12
MT632601.1	A.1	MT632601.1	2020-03-20
MT633033.1	A.1	MT633033.1	2020-03-29
OA965143.1	B	OA965143.1	2020-03-31
OU267412.1	B.1	OU267412.1	2020-03-09
ON285023.1	B.1	ON285023.1	2020-03-30
ON286096.1	B.1	ON286096.1	2020-03-28
ON297741.1	B.1	ON297741.1	2020-03-31
EPI_ISL_12158920	B.1	EPI_ISL_12158920	2020-03-18
EPI_ISL_12470102	B.1	EPI_ISL_12470102	2020-03-22
EPI_ISL_691291	B.1.1	EPI_ISL_691291	2020-03-29
EPI_ISL_684124	B.12	EPI_ISL_684124	2020-03-09
EPI_ISL_632012	B.1	EPI_ISL_632012	2020-03-24
EPI_ISL_445347	B.1.110	EPI_ISL_445347	2020-03-25
EPI_ISL_445298	B.1.1	EPI_ISL_445298	2020-03-23
EPI_ISL_605816	B.1.36	EPI_ISL_605816	2020-03-31
EPI_ISL_426626	B.1	EPI_ISL_426626	2020-03-31
EPI_ISL_435126	A.3	EPI_ISL_435126	2020-03-20
EPI_ISL_436479	B.1.1	EPI_ISL_436479	2020-03-25
EPI_ISL_578386	B	EPI_ISL_578386	2020-03-31
EPI_ISL_14569395	B.1.1	EPI_ISL_14569395	2020-03-27
EPI_ISL_14816302	B.1.1.142	EPI_ISL_14816302	2020-03-23
OP471799.1	B.1	OP471799.1	2020-03-27
EPI_ISL_15026511	B.1	EPI_ISL_15026511	2020-03-25
EPI_ISL_15047387	B.1	EPI_ISL_15047387	2020-03-19
HG996837.1	B.1.13	HG996837.1	2020-04-02
EPI_ISL_530275	B.1	EPI_ISL_530275	2020-04-02
EPI_ISL_583843	B.1.513	EPI_ISL_583843	2020-04-14
EPI_ISL_734556	B.1.1.5	EPI_ISL_734556	2020-04-09
EPI_ISL_734663	B.1.1	EPI_ISL_734663	2020-04-27
EPI_ISL_792582	B.1.1	EPI_ISL_792582	2020-04-20
EPI_ISL_513541	B.1.1.33	EPI_ISL_513541	2020-04-16
EPI_ISL_906066	B.1.1.28	EPI_ISL_906066	2020-04-21
EPI_ISL_805257	B.1.279	EPI_ISL_805257	2020-04-15
EPI_ISL_806058	B.1.279	EPI_ISL_806058	2020-04-13
EPI_ISL_805170	A	EPI_ISL_805170	2020-04-21
EPI_ISL_805496	B.1	EPI_ISL_805496	2020-04-06
EPI_ISL_805112	B.1.279	EPI_ISL_805112	2020-04-22
EPI_ISL_806320	B.1.279	EPI_ISL_806320	2020-04-16
EPI_ISL_579677	L.1	EPI_ISL_579677	2020-04-08
EPI_ISL_915033	L.1	EPI_ISL_915033	2020-04-17
EPI_ISL_538370	B.1	EPI_ISL_538370	2020-04-05
EPI_ISL_476499	B.1.147	EPI_ISL_476499	2020-04-06
EPI_ISL_825889	B.1.147	EPI_ISL_825889	2020-04-23
EPI_ISL_954681	B.1	EPI_ISL_954681	2020-04-03
EPI_ISL_954461	B.1	EPI_ISL_954461	2020-04-10
EPI_ISL_1001101	B.1.147	EPI_ISL_1001101	2020-04-28
EPI_ISL_941970	B.1	EPI_ISL_941970	2020-04-20
EPI_ISL_618805	B.1.613	EPI_ISL_618805	2020-04-06
EPI_ISL_622665	B.1	EPI_ISL_622665	2020-04-20
EPI_ISL_526538	B.1.1	EPI_ISL_526538	2020-04-14
FR998911.1	B.1.1	FR998911.1	2020-04-17
FR999933.1	B.1.1.279	FR999933.1	2020-04-21
OA966079.1	B.1.1	OA966079.1	2020-04-24
OA971896.1	B.1.110.2	OA971896.1	2020-04-06
OA964995.1	B.1.1.372	OA964995.1	2020-04-04
OA964772.1	B.1.1	OA964772.1	2020-04-30
EPI_ISL_448517	B.1.379	EPI_ISL_448517	2020-04-05
EPI_ISL_478940	B.1.1.369	EPI_ISL_478940	2020-04-17
EPI_ISL_534804	B.1.391	EPI_ISL_534804	2020-04-09
EPI_ISL_517540	B.1.1.220	EPI_ISL_517540	2020-04-15
EPI_ISL_816746	B.40	EPI_ISL_816746	2020-04-11
EPI_ISL_1476810	B.1.1	EPI_ISL_1476810	2020-04-08
EPI_ISL_508961	B.1.387	EPI_ISL_508961	2020-04-01
EPI_ISL_660364	B.1	EPI_ISL_660364	2020-04-15
EPI_ISL_660722	B.1.1	EPI_ISL_660722	2020-04-03
EPI_ISL_753848	B.1	EPI_ISL_753848	2020-04-01
NMDC60013143	B.1	NMDC60013143	2020-04-09
EPI_ISL_436431	B.6	EPI_ISL_436431	2020-04-05
EPI_ISL_671398	B.1	EPI_ISL_671398	2020-04-17
EPI_ISL_681894	B.1.1	EPI_ISL_681894	2020-04-18
EPI_ISL_525568	B.1.1	EPI_ISL_525568	2020-04-11
EPI_ISL_637107	B.1	EPI_ISL_637107	2020-04-28
EPI_ISL_480094	B.1.1	EPI_ISL_480094	2020-04-04
EPI_ISL_690924	B.1.1.48	EPI_ISL_690924	2020-04-17
EPI_ISL_603101	B.53	EPI_ISL_603101	2020-04-15
EPI_ISL_837660	B.1	EPI_ISL_837660	2020-04-17
EPI_ISL_804419	B.1.8	EPI_ISL_804419	2020-04-03
EPI_ISL_501027	B.1.1	EPI_ISL_501027	2020-04-29
EPI_ISL_1111313	B.1.1	EPI_ISL_1111313	2020-04-11
EPI_ISL_582518	B.1	EPI_ISL_582518	2020-04-06
EPI_ISL_678035	A	EPI_ISL_678035	2020-04-01
EPI_ISL_477866	B.1.1	EPI_ISL_477866	2020-04-11
EPI_ISL_478016	B.1.391	EPI_ISL_478016	2020-04-17
EPI_ISL_526468	B.1	EPI_ISL_526468	2020-04-14
EPI_ISL_526507	B.1.232	EPI_ISL_526507	2020-04-30
EPI_ISL_648645	B.6.6	EPI_ISL_648645	2020-04-25
EPI_ISL_510548	B.1	EPI_ISL_510548	2020-04-13
EPI_ISL_831058	B.1	EPI_ISL_831058	2020-04-16
EPI_ISL_434676	B.1.1	EPI_ISL_434676	2020-04-20
LR963239.1	B.1	LR963239.1	2020-04-09
MT449643.1	B.19	MT449643.1	2020-04-04
EPI_ISL_537570	B.1.320	EPI_ISL_537570	2020-04-13
EPI_ISL_570185	B.1	EPI_ISL_570185	2020-04-04
EPI_ISL_883053	B.1	EPI_ISL_883053	2020-04-02
EPI_ISL_495591	B.1	EPI_ISL_495591	2020-04-25
MW052669.1	B.1	MW052669.1	2020-04-08
MT786832.1	B.1.1	MT786832.1	2020-04-30
EPI_ISL_801997	B.1	EPI_ISL_801997	2020-04-05
EPI_ISL_676841	B.1.166	EPI_ISL_676841	2020-04-13
EPI_ISL_482356	B.1.161	EPI_ISL_482356	2020-04-19
EPI_ISL_576491	A.1	EPI_ISL_576491	2020-04-08
MT450890.1	B.1.332	MT450890.1	2020-04-15
MT791948.1	B.1	MT791948.1	2020-04-11
MT642256.1	B.1.124	MT642256.1	2020-04-29
MT375468.1	B.1	MT375468.1	2020-04-07
MT429185.1	B.1.595	MT429185.1	2020-04-08
EPI_ISL_494319	B.1	EPI_ISL_494319	2020-04-19
MT956642.1	B.1.1	MT956642.1	2020-04-20
MW327536.1	B.1	MW327536.1	2020-04-27
MW593787.1	B.1.371	MW593787.1	2020-04-06
MT703985.1	B.1	MT703985.1	2020-04-03
MW286722.1	B.1	MW286722.1	2020-04-11
MT873158.1	B.1	MT873158.1	2020-04-03
MT520298.1	B.1.268	MT520298.1	2020-04-04
MT873159.1	B.1	MT873159.1	2020-04-30
MW136862.1	B.1	MW136862.1	2020-04-14
MT810997.1	B.1.1	MT810997.1	2020-04-03
MT811479.1	B.1.243	MT811479.1	2020-04-22
MT810551.1	B.1.243	MT810551.1	2020-04-20
MT706268.1	B.1.162	MT706268.1	2020-04-09
EPI_ISL_1586327	B.1	EPI_ISL_1586327	2020-04-08
EPI_ISL_1593899	B.1	EPI_ISL_1593899	2020-04-04
EPI_ISL_2000591	B.1	EPI_ISL_2000591	2020-04-25
MZ332494.1	B.1.369	MZ332494.1	2020-04-05
EPI_ISL_2536980	B.1	EPI_ISL_2536980	2020-04-30
MZ433549.1	B.1	MZ433549.1	2020-04-30
EPI_ISL_2691840	B.1.319	EPI_ISL_2691840	2020-04-28
EPI_ISL_2737836	B.40	EPI_ISL_2737836	2020-04-13
EPI_ISL_2877453	B.1.356	EPI_ISL_2877453	2020-04-05
EPI_ISL_2970880	B.1.147	EPI_ISL_2970880	2020-04-24
EPI_ISL_3066002	B.1	EPI_ISL_3066002	2020-04-07
EPI_ISL_2565148	B.1.1	EPI_ISL_2565148	2020-04-28
EPI_ISL_1241455	B.1.147	EPI_ISL_1241455	2020-04-10
MZ363552.1	B	MZ363552.1	2020-04-01
EPI_ISL_3730973	B.1.1	EPI_ISL_3730973	2020-04-07
EPI_ISL_455632	B.1.1	EPI_ISL_455632	2020-04-30
EPI_ISL_464121	B.1.8	EPI_ISL_464121	2020-04-08
EPI_ISL_513124	B.1	EPI_ISL_513124	2020-04-01
EPI_ISL_3946464	B.1	EPI_ISL_3946464	2020-04-10
EPI_ISL_4418202	B.1.1	EPI_ISL_4418202	2020-04-21
EPI_ISL_5202868	B.1.315	EPI_ISL_5202868	2020-04-16
MZ419869.1	B	MZ419869.1	2020-04-30
EPI_ISL_6507350	B.1	EPI_ISL_6507350	2020-04-07
EPI_ISL_7667938	B.1.350	EPI_ISL_7667938	2020-04-18
EPI_ISL_465590	B.1.223	EPI_ISL_465590	2020-04-30
EPI_ISL_465704	B.1	EPI_ISL_465704	2020-04-28
EPI_ISL_449301	B.1.93	EPI_ISL_449301	2020-04-26
EPI_ISL_449298	B.40	EPI_ISL_449298	2020-04-24
EPI_ISL_3055080	B.1	EPI_ISL_3055080	2020-04-22
EPI_ISL_2596345	B.1	EPI_ISL_2596345	2020-04-21
EPI_ISL_438580	B.1	EPI_ISL_438580	2020-04-20
EPI_ISL_438579	B.1.104	EPI_ISL_438579	2020-04-19
EPI_ISL_473546	B.1.93	EPI_ISL_473546	2020-04-18
EPI_ISL_469151	B.6.6	EPI_ISL_469151	2020-04-17
EPI_ISL_481568	B.1	EPI_ISL_481568	2020-04-16
EPI_ISL_465225	B.1.1	EPI_ISL_465225	2020-04-15
EPI_ISL_451181	B.1	EPI_ISL_451181	2020-04-14
EPI_ISL_445734	B.1.1	EPI_ISL_445734	2020-04-13
EPI_ISL_448307	B.1	EPI_ISL_448307	2020-04-12
EPI_ISL_448238	B.1.1	EPI_ISL_448238	2020-04-11
EPI_ISL_444772	B.1	EPI_ISL_444772	2020-04-10
EPI_ISL_446309	B.1.1	EPI_ISL_446309	2020-04-09
EPI_ISL_439724	B.1.1	EPI_ISL_439724	2020-04-08
EPI_ISL_433857	B.1.1.8	EPI_ISL_433857	2020-04-08
EPI_ISL_432213	B.1.223	EPI_ISL_432213	2020-04-07
EPI_ISL_444117	B.1.1	EPI_ISL_444117	2020-04-06
EPI_ISL_2757420	B.1	EPI_ISL_2757420	2020-04-06
EPI_ISL_433758	B.1.1	EPI_ISL_433758	2020-04-05
EPI_ISL_424649	B.1.1	EPI_ISL_424649	2020-04-04
EPI_ISL_444854	B.1.1	EPI_ISL_444854	2020-04-03
EPI_ISL_2596154	B.1	EPI_ISL_2596154	2020-04-02
EPI_ISL_478435	B.1.1	EPI_ISL_478435	2020-04-02
EPI_ISL_466062	B.1.1.369	EPI_ISL_466062	2020-04-01
EPI_ISL_8577158	B.1.350	EPI_ISL_8577158	2020-04-11
EPI_ISL_10397642	B.1.1.48	EPI_ISL_10397642	2020-04-14
EPI_ISL_11254310	B.1	EPI_ISL_11254310	2020-04-23
LR883159.1	B.1	LR883159.1	2020-04-03
LR883604.1	B.1.22	LR883604.1	2020-04-15
MT446352.1	B.1.595	MT446352.1	2020-04-06
MT585087.1	B.1.595	MT585087.1	2020-04-04
MT632930.1	A.1	MT632930.1	2020-04-02
MT641618.1	B.1	MT641618.1	2020-04-14
MW441911.1	B.1	MW441911.1	2020-04-07
OA964311.1	B.1.93	OA964311.1	2020-04-08
OA965273.1	B	OA965273.1	2020-04-02
OA966537.1	B.1	OA966537.1	2020-04-21
OA966849.1	B.1	OA966849.1	2020-04-05
OA967231.1	B.1.1	OA967231.1	2020-04-16
OA971524.1	B.1	OA971524.1	2020-04-12
ON186426.1	B.1.382	ON186426.1	2020-04-25
EPI_ISL_11963273	B.1.108	EPI_ISL_11963273	2020-04-12
ON285683.1	B.1	ON285683.1	2020-04-04
ON286229.1	B.1	ON286229.1	2020-04-02
ON286448.1	B.1	ON286448.1	2020-04-17
ON299131.1	B.1	ON299131.1	2020-04-20
EPI_ISL_12171090	B.1	EPI_ISL_12171090	2020-04-24
EPI_ISL_12416138	B.1	EPI_ISL_12416138	2020-04-13
EPI_ISL_12470093	B.1	EPI_ISL_12470093	2020-04-01
EPI_ISL_450330	B.6	EPI_ISL_450330	2020-04-02
EPI_ISL_684756	B.1.1	EPI_ISL_684756	2020-04-20
EPI_ISL_901239	B.1.1	EPI_ISL_901239	2020-04-13
EPI_ISL_691910	B.1.1	EPI_ISL_691910	2020-04-09
EPI_ISL_691200	B.1.1	EPI_ISL_691200	2020-04-21
EPI_ISL_691059	B.1.1	EPI_ISL_691059	2020-04-07
EPI_ISL_686867	B.1.1.48	EPI_ISL_686867	2020-04-19
EPI_ISL_685636	B.1.1	EPI_ISL_685636	2020-04-27
EPI_ISL_685511	B.1.1	EPI_ISL_685511	2020-04-11
EPI_ISL_685532	B.1.1	EPI_ISL_685532	2020-04-03
EPI_ISL_685244	B.1.1	EPI_ISL_685244	2020-04-03
EPI_ISL_684702	B.1.1	EPI_ISL_684702	2020-04-08
EPI_ISL_684610	B.1.1	EPI_ISL_684610	2020-04-23
EPI_ISL_684215	B.1.1	EPI_ISL_684215	2020-04-07
EPI_ISL_700380	B.1	EPI_ISL_700380	2020-04-12
EPI_ISL_684185	B.1.1.48	EPI_ISL_684185	2020-04-08
EPI_ISL_691046	B.1.1	EPI_ISL_691046	2020-04-05
EPI_ISL_429222	B.1.1	EPI_ISL_429222	2020-04-07
